,College,Course Code,Credits,Section Num,Course Name,Section type,Department,Instructor,Number of student In Section,Max Number Of Students,Hall,Building,Hall Type,Day,Room Capcity,From Time,To Time,Duration,Exam Date/Time,Exam Building,Exam Hall,Course Language,Teaching Hours
109,College of Arts and Social Sciences,ARAB1060,2.0,03,Arabic,LEC,Department of Arabic Language and Literature,MHD NOUREDDIN MHD EID ALMUNJED,0,99,DLR,Distance Learning,Distance Learning Room,WED,500,600,680,80,1798106400+7200,,,Arabic,3.0
110,College of Arts and Social Sciences,ARAB1060,2.0,04,Arabic,LEC,Department of Arabic Language and Literature,OMAR AHAMEED SDIQ,0,99,DLR,Distance Learning,Distance Learning Room,MON,500,720,800,80,1798106400+7200,,,Arabic,3.0
111,College of Arts and Social Sciences,ARAB1060,2.0,04,Arabic,LEC,Department of Arabic Language and Literature,OMAR AHAMEED SDIQ,0,99,DLR,Distance Learning,Distance Learning Room,WED,500,720,800,80,1798106400+7200,,,Arabic,3.0
112,College of Arts and Social Sciences,ARAB1060,2.0,05,Arabic,LEC,Department of Arabic Language and Literature,EISA SAID SALIM SALIM,0,140,DLR,Distance Learning,Distance Learning Room,SUN,500,975,1055,80,1798106400+7200,,,Arabic,3.0
113,College of Arts and Social Sciences,ARAB1060,2.0,05,Arabic,LEC,Department of Arabic Language and Literature,EISA SAID SALIM SALIM,0,140,DLR,Distance Learning,Distance Learning Room,TUE,500,975,1055,80,1798106400+7200,,,Arabic,3.0
114,College of Arts and Social Sciences,ARAB1060,2.0,06,Arabic,LEC,Department of Arabic Language and Literature,ISSA MOHAMMED MUSLEM AL RAWAHI,0,140,DLR,Distance Learning,Distance Learning Room,MON,500,975,1055,80,1798106400+7200,,,Arabic,3.0
115,College of Arts and Social Sciences,ARAB1060,2.0,06,Arabic,LEC,Department of Arabic Language and Literature,ISSA MOHAMMED MUSLEM AL RAWAHI,0,140,DLR,Distance Learning,Distance Learning Room,WED,500,975,1055,80,1798106400+7200,,,Arabic,3.0
116,College of Arts and Social Sciences,ARAB1060,2.0,07,Arabic,LEC,Department of Arabic Language and Literature,ISSA MOHAMMED MUSLEM AL RAWAHI,0,140,DLR,Distance Learning,Distance Learning Room,MON,500,855,935,80,1798106400+7200,,,Arabic,3.0
117,College of Arts and Social Sciences,ARAB1060,2.0,07,Arabic,LEC,Department of Arabic Language and Literature,ISSA MOHAMMED MUSLEM AL RAWAHI,0,140,DLR,Distance Learning,Distance Learning Room,WED,500,855,935,80,1798106400+7200,,,Arabic,3.0
118,College of Arts and Social Sciences,ARAB1060,2.0,08,Arabic,LEC,Department of Arabic Language and Literature,Maryam Hamed Mohammed Al Husaini,0,140,DLR,Distance Learning,Distance Learning Room,THU,500,480,560,80,1798106400+7200,,,Arabic,3.0
119,College of Arts and Social Sciences,ARAB1060,2.0,08,Arabic,LEC,Department of Arabic Language and Literature,Maryam Hamed Mohammed Al Husaini,0,140,DLR,Distance Learning,Distance Learning Room,TUE,500,600,680,80,1798106400+7200,,,Arabic,3.0
120,College of Arts and Social Sciences,ARAB1060,2.0,09,Arabic,LEC,Department of Arabic Language and Literature,MAHMOOD SULAIMAN ABDULLAH AL RIYAMI,0,99,DLR,Distance Learning,Distance Learning Room,MON,500,855,935,80,1798106400+7200,,,Arabic,3.0
121,College of Arts and Social Sciences,ARAB1060,2.0,09,Arabic,LEC,Department of Arabic Language and Literature,MAHMOOD SULAIMAN ABDULLAH AL RIYAMI,0,99,DLR,Distance Learning,Distance Learning Room,WED,500,855,935,80,1798106400+7200,,,Arabic,3.0
122,College of Arts and Social Sciences,ARAB1060,2.0,10,Arabic,LEC,Department of Arabic Language and Literature,TAREK SOLIMAN MOSTAFA,0,99,DLR,Distance Learning,Distance Learning Room,SUN,500,720,800,80,1798106400+7200,,,Arabic,3.0
123,College of Arts and Social Sciences,ARAB1060,2.0,10,Arabic,LEC,Department of Arabic Language and Literature,TAREK SOLIMAN MOSTAFA,0,99,DLR,Distance Learning,Distance Learning Room,TUE,500,720,800,80,1798106400+7200,,,Arabic,3.0
124,College of Arts and Social Sciences,ARAB1060,2.0,11,Arabic,LEC,Department of Arabic Language and Literature,Ahmed Khalifa Musabah almaqbali,0,140,DLR,Distance Learning,Distance Learning Room,SUN,500,855,935,80,1798106400+7200,,,Arabic,3.0
125,College of Arts and Social Sciences,ARAB1060,2.0,11,Arabic,LEC,Department of Arabic Language and Literature,Ahmed Khalifa Musabah almaqbali,0,140,DLR,Distance Learning,Distance Learning Room,TUE,500,855,935,80,1798106400+7200,,,Arabic,3.0
126,College of Arts and Social Sciences,ARAB1060,2.0,12,Arabic,LEC,Department of Arabic Language and Literature,Ahmed Khalifa Musabah almaqbali,0,140,DLR,Distance Learning,Distance Learning Room,SUN,500,975,1055,80,1798106400+7200,,,Arabic,3.0
127,College of Arts and Social Sciences,ARAB1060,2.0,12,Arabic,LEC,Department of Arabic Language and Literature,Ahmed Khalifa Musabah almaqbali,0,140,DLR,Distance Learning,Distance Learning Room,TUE,500,975,1055,80,1798106400+7200,,,Arabic,3.0
128,College of Arts and Social Sciences,ARAB1357,2.0,01,The Art of Autobiography,LEC,Department of Arabic Language and Literature,To Be announced,0,40,F25,F Common Teaching,Classroom,THU,65,480,560,80,1798542000+10800,,,Arabic,3.0
129,College of Arts and Social Sciences,ARAB1357,2.0,01,The Art of Autobiography,LEC,Department of Arabic Language and Literature,To Be announced,0,40,F25,F Common Teaching,Classroom,TUE,65,600,680,80,1798542000+10800,,,Arabic,3.0
130,College of Arts and Social Sciences,ARAB1358,3.0,01,Literature of Exile,LEC,Department of Arabic Language and Literature,SANA TAHER ALI AL-JAMALI,0,40,0033,Arts,Classroom,SUN,55,855,935,80,1798948800+10800,,,Arabic,3.0
131,College of Arts and Social Sciences,ARAB1358,3.0,01,Literature of Exile,LEC,Department of Arabic Language and Literature,SANA TAHER ALI AL-JAMALI,0,40,0033,Arts,Classroom,TUE,55,855,935,80,1798948800+10800,,,Arabic,3.0
132,College of Arts and Social Sciences,ARAB1475,3.0,01,Quranic and Prophetic statement,LEC,Department of Arabic Language and Literature,MHD NOUREDDIN MHD EID ALMUNJED,0,40,F09,F Common Teaching,Classroom,MON,65,855,935,80,1799294400+10800,,,Arabic,3.0
133,College of Arts and Social Sciences,ARAB1475,3.0,01,Quranic and Prophetic statement,LEC,Department of Arabic Language and Literature,MHD NOUREDDIN MHD EID ALMUNJED,0,40,F09,F Common Teaching,Classroom,WED,65,855,935,80,1799294400+10800,,,Arabic,3.0
134,College of Arts and Social Sciences,ARAB2031,3.0,01,Arabic Language Skills (1),LEC,Department of Arabic Language and Literature,To Be announced,0,40,F26,F Common Teaching,Classroom,MON,65,855,935,80,1798702200+10800,,,Arabic,3.0
135,College of Arts and Social Sciences,ARAB2031,3.0,01,Arabic Language Skills (1),LEC,Department of Arabic Language and Literature,To Be announced,0,40,F26,F Common Teaching,Classroom,WED,65,855,935,80,1798702200+10800,,,Arabic,3.0
136,College of Arts and Social Sciences,ARAB2031,3.0,02,Arabic Language Skills (1),LEC,Department of Arabic Language and Literature,HAMOOD MOHAMMED ABDULLAH AL-RUMHI,0,40,F15,F Common Teaching,Classroom,MON,65,600,680,80,1798702200+10800,,,Arabic,3.0
137,College of Arts and Social Sciences,ARAB2031,3.0,02,Arabic Language Skills (1),LEC,Department of Arabic Language and Literature,HAMOOD MOHAMMED ABDULLAH AL-RUMHI,0,40,F15,F Common Teaching,Classroom,WED,65,600,680,80,1798702200+10800,,,Arabic,3.0
138,College of Arts and Social Sciences,ARAB2031,3.0,03,Arabic Language Skills (1),LEC,Department of Arabic Language and Literature,To Be announced,0,40,F11,F Common Teaching,Classroom,MON,65,480,560,80,1798702200+10800,,,Arabic,3.0
139,College of Arts and Social Sciences,ARAB2031,3.0,03,Arabic Language Skills (1),LEC,Department of Arabic Language and Literature,To Be announced,0,40,F11,F Common Teaching,Classroom,WED,65,480,560,80,1798702200+10800,,,Arabic,3.0
140,College of Arts and Social Sciences,ARAB2031,3.0,04,Arabic Language Skills (1),LEC,Department of Arabic Language and Literature,To Be announced,0,40,F25,F Common Teaching,Classroom,MON,65,855,935,80,1798702200+10800,,,Arabic,3.0
141,College of Arts and Social Sciences,ARAB2031,3.0,04,Arabic Language Skills (1),LEC,Department of Arabic Language and Literature,To Be announced,0,40,F25,F Common Teaching,Classroom,WED,65,855,935,80,1798702200+10800,,,Arabic,3.0
142,College of Arts and Social Sciences,ARAB2031,3.0,05,Arabic Language Skills (1),LEC,Department of Arabic Language and Literature,To Be announced,0,40,F10,F Common Teaching,Classroom,SUN,65,480,560,80,1798702200+10800,,,Arabic,3.0
143,College of Arts and Social Sciences,ARAB2031,3.0,05,Arabic Language Skills (1),LEC,Department of Arabic Language and Literature,To Be announced,0,40,F10,F Common Teaching,Classroom,TUE,65,480,560,80,1798702200+10800,,,Arabic,3.0
144,College of Arts and Social Sciences,ARAB2031,3.0,06,Arabic Language Skills (1),LEC,Department of Arabic Language and Literature,To Be announced,0,40,F10,F Common Teaching,Classroom,THU,65,480,560,80,1798702200+10800,,,Arabic,3.0
145,College of Arts and Social Sciences,ARAB2031,3.0,06,Arabic Language Skills (1),LEC,Department of Arabic Language and Literature,To Be announced,0,40,F10,F Common Teaching,Classroom,TUE,65,600,680,80,1798702200+10800,,,Arabic,3.0
146,College of Arts and Social Sciences,ARAB2031,3.0,07,Arabic Language Skills (1),LEC,Department of Arabic Language and Literature,HAMOOD MOHAMMED ABDULLAH AL-RUMHI,0,40,F21,F Common Teaching,Classroom,SUN,65,720,800,80,1798702200+10800,,,Arabic,3.0
147,College of Arts and Social Sciences,ARAB2031,3.0,07,Arabic Language Skills (1),LEC,Department of Arabic Language and Literature,HAMOOD MOHAMMED ABDULLAH AL-RUMHI,0,40,F21,F Common Teaching,Classroom,TUE,65,720,800,80,1798702200+10800,,,Arabic,3.0
148,College of Arts and Social Sciences,ARAB2032,3.0,01,Arabic Language Skills (2),LEC,Department of Arabic Language and Literature,ZAHIR MARHOON KHUSAIF AL-DAWOODI,0,40,F22,F Common Teaching,Classroom,MON,65,720,800,80,1798628400+10800,,,Arabic,3.0
149,College of Arts and Social Sciences,ARAB2032,3.0,01,Arabic Language Skills (2),LEC,Department of Arabic Language and Literature,ZAHIR MARHOON KHUSAIF AL-DAWOODI,0,40,F22,F Common Teaching,Classroom,WED,65,720,800,80,1798628400+10800,,,Arabic,3.0
150,College of Arts and Social Sciences,ARAB2032,3.0,02,Arabic Language Skills (2),LEC,Department of Arabic Language and Literature,To Be announced,0,40,F09,F Common Teaching,Classroom,SUN,65,600,680,80,1798628400+10800,,,Arabic,3.0
151,College of Arts and Social Sciences,ARAB2032,3.0,02,Arabic Language Skills (2),LEC,Department of Arabic Language and Literature,To Be announced,0,40,F09,F Common Teaching,Classroom,THU,65,600,680,80,1798628400+10800,,,Arabic,3.0
152,College of Arts and Social Sciences,ARAB2032,3.0,03,Arabic Language Skills (2),LEC,Department of Arabic Language and Literature,MAHMOOD SULAIMAN ABDULLAH AL RIYAMI,0,40,F10,F Common Teaching,Classroom,SUN,65,720,800,80,1798628400+10800,,,Arabic,3.0
153,College of Arts and Social Sciences,ARAB2032,3.0,03,Arabic Language Skills (2),LEC,Department of Arabic Language and Literature,MAHMOOD SULAIMAN ABDULLAH AL RIYAMI,0,40,F10,F Common Teaching,Classroom,TUE,65,720,800,80,1798628400+10800,,,Arabic,3.0
154,College of Arts and Social Sciences,ARAB2032,3.0,04,Arabic Language Skills (2),LEC,Department of Arabic Language and Literature,Mohammed Khalfan  Subeih  AL HINAI,0,40,F10,F Common Teaching,Classroom,SUN,65,855,935,80,1798628400+10800,,,Arabic,3.0
155,College of Arts and Social Sciences,ARAB2032,3.0,04,Arabic Language Skills (2),LEC,Department of Arabic Language and Literature,Mohammed Khalfan  Subeih  AL HINAI,0,40,F10,F Common Teaching,Classroom,TUE,65,855,935,80,1798628400+10800,,,Arabic,3.0
156,College of Arts and Social Sciences,ARAB2032,3.0,05,Arabic Language Skills (2),LEC,Department of Arabic Language and Literature,Mohammed Khalfan  Subeih  AL HINAI,0,40,F11,F Common Teaching,Classroom,SUN,65,975,1055,80,1798628400+10800,,,Arabic,3.0
157,College of Arts and Social Sciences,ARAB2032,3.0,05,Arabic Language Skills (2),LEC,Department of Arabic Language and Literature,Mohammed Khalfan  Subeih  AL HINAI,0,40,F11,F Common Teaching,Classroom,TUE,65,975,1055,80,1798628400+10800,,,Arabic,3.0
158,College of Arts and Social Sciences,ARAB2033,4.0,01,Arabic language skills for early education,LEC,Department of Arabic Language and Literature,To Be announced,0,40,F14,F Common Teaching,Classroom,MON,65,480,590,110,1799035200+10800,,,English,4.0
159,College of Arts and Social Sciences,ARAB2033,4.0,01,Arabic language skills for early education,LEC,Department of Arabic Language and Literature,To Be announced,0,40,F14,F Common Teaching,Classroom,WED,65,480,590,110,1799035200+10800,,,English,4.0
160,College of Arts and Social Sciences,ARAB2240,3.0,01,Introduction to Linguistics,LEC,Department of Arabic Language and Literature,HAMOOD MOHAMMED ABDULLAH AL-RUMHI,0,20,0018,Arts,Classroom,SUN,20,855,935,80,1799047800+10800,,,Arabic,3.0
161,College of Arts and Social Sciences,ARAB2240,3.0,01,Introduction to Linguistics,LEC,Department of Arabic Language and Literature,HAMOOD MOHAMMED ABDULLAH AL-RUMHI,0,20,0018,Arts,Classroom,TUE,20,855,935,80,1799047800+10800,,,Arabic,3.0
162,College of Arts and Social Sciences,ARAB2346,3.0,01,Pre-Islamic Literature,LEC,Department of Arabic Language and Literature,Essa Abdel Shafi Ibrahim El Masri,0,45,F16,F Common Teaching,Classroom,THU,65,480,560,80,1799208000+10800,,,Arabic,3.0
163,College of Arts and Social Sciences,ARAB2346,3.0,01,Pre-Islamic Literature,LEC,Department of Arabic Language and Literature,Essa Abdel Shafi Ibrahim El Masri,0,45,F16,F Common Teaching,Classroom,TUE,65,600,680,80,1799208000+10800,,,Arabic,3.0
164,College of Arts and Social Sciences,ARAB2350,3.0,01,Ancient poetry \[1\],LEC,Department of Arabic Language and Literature,MOHAMED MOUSTAFA ALI HASSANEIN,0,40,F23,F Common Teaching,Classroom,MON,65,855,935,80,1798887600+10800,,,Arabic,3.0
165,College of Arts and Social Sciences,ARAB2350,3.0,01,Ancient poetry \[1\],LEC,Department of Arabic Language and Literature,MOHAMED MOUSTAFA ALI HASSANEIN,0,40,F23,F Common Teaching,Classroom,WED,65,855,935,80,1798887600+10800,,,Arabic,3.0
166,College of Arts and Social Sciences,ARAB2350,3.0,02,Ancient poetry \[1\],LEC,Department of Arabic Language and Literature,To Be announced,0,40,F13,F Common Teaching,Classroom,MON,65,855,935,80,1798887600+10800,,,Arabic,3.0
167,College of Arts and Social Sciences,ARAB2350,3.0,02,Ancient poetry \[1\],LEC,Department of Arabic Language and Literature,To Be announced,0,40,F13,F Common Teaching,Classroom,WED,65,855,935,80,1798887600+10800,,,Arabic,3.0
168,College of Arts and Social Sciences,ARAB2350,3.0,03,Ancient poetry \[1\],LEC,Department of Arabic Language and Literature,To Be announced,0,40,F55,F Common Teaching,Classroom,SUN,120,720,800,80,1798887600+10800,,,Arabic,3.0
169,College of Arts and Social Sciences,ARAB2350,3.0,03,Ancient poetry \[1\],LEC,Department of Arabic Language and Literature,To Be announced,0,40,F55,F Common Teaching,Classroom,TUE,120,720,800,80,1798887600+10800,,,Arabic,3.0
170,College of Arts and Social Sciences,ARAB2350,3.0,04,Ancient poetry \[1\],LEC,Department of Arabic Language and Literature,To Be announced,0,40,F24,F Common Teaching,Classroom,SUN,65,720,800,80,1798887600+10800,,,Arabic,3.0
171,College of Arts and Social Sciences,ARAB2350,3.0,04,Ancient poetry \[1\],LEC,Department of Arabic Language and Literature,To Be announced,0,40,F24,F Common Teaching,Classroom,TUE,65,720,800,80,1798887600+10800,,,Arabic,3.0
172,College of Arts and Social Sciences,ARAB2371,3.0,01,Introduction to Linguistics,LEC,Department of Arabic Language and Literature,TAREK SOLIMAN MOSTAFA,0,40,F50,F Common Teaching,Classroom,MON,65,975,1055,80,1799121600+10800,,,Arabic,3.0
173,College of Arts and Social Sciences,ARAB2371,3.0,01,Introduction to Linguistics,LEC,Department of Arabic Language and Literature,TAREK SOLIMAN MOSTAFA,0,40,F50,F Common Teaching,Classroom,WED,65,975,1055,80,1799121600+10800,,,Arabic,3.0
174,College of Arts and Social Sciences,ARAB2371,3.0,02,Introduction to Linguistics,LEC,Department of Arabic Language and Literature,AbdalRahman  Mohammad Teama,0,40,F18,F Common Teaching,Classroom,SUN,65,975,1055,80,1799121600+10800,,,Arabic,3.0
175,College of Arts and Social Sciences,ARAB2371,3.0,02,Introduction to Linguistics,LEC,Department of Arabic Language and Literature,AbdalRahman  Mohammad Teama,0,40,F18,F Common Teaching,Classroom,TUE,65,975,1055,80,1799121600+10800,,,Arabic,3.0
176,College of Arts and Social Sciences,ARAB2371,3.0,03,Introduction to Linguistics,LEC,Department of Arabic Language and Literature,MAHMOOD SULAIMAN ABDULLAH AL RIYAMI,0,40,F20,F Common Teaching,Classroom,MON,65,975,1055,80,1799121600+10800,,,Arabic,3.0
177,College of Arts and Social Sciences,ARAB2371,3.0,03,Introduction to Linguistics,LEC,Department of Arabic Language and Literature,MAHMOOD SULAIMAN ABDULLAH AL RIYAMI,0,40,F20,F Common Teaching,Classroom,WED,65,975,1055,80,1799121600+10800,,,Arabic,3.0
178,College of Arts and Social Sciences,ARAB2371,3.0,04,Introduction to Linguistics,LEC,Department of Arabic Language and Literature,To Be announced,0,40,F15,F Common Teaching,Classroom,SUN,65,720,800,80,1799121600+10800,,,Arabic,3.0
179,College of Arts and Social Sciences,ARAB2371,3.0,04,Introduction to Linguistics,LEC,Department of Arabic Language and Literature,To Be announced,0,40,F15,F Common Teaching,Classroom,TUE,65,720,800,80,1799121600+10800,,,Arabic,3.0
180,College of Arts and Social Sciences,ARAB2475,3.0,01,Classical Literary Criticism,LEC,Department of Arabic Language and Literature,Essa Abdel Shafi Ibrahim El Masri,0,40,F22,F Common Teaching,Classroom,MON,65,855,935,80,1799134200+10800,,,Arabic,3.0
181,College of Arts and Social Sciences,ARAB2475,3.0,01,Classical Literary Criticism,LEC,Department of Arabic Language and Literature,Essa Abdel Shafi Ibrahim El Masri,0,40,F22,F Common Teaching,Classroom,WED,65,855,935,80,1799134200+10800,,,Arabic,3.0
